address|address_date
39 rue arbre sec, Paris|1845
68 rue faubourg saint antoine, Paris|1845
16 rue gaillon, Paris|1845
46 rue faubourg du temple, Paris|1845
53 rue sainte avoie, Paris|1845
311 rue saint denis, Paris|1845
61 rue grenelle saint honoré, Paris|1845
85 rue faubourg saint martin, Paris|1845
47 boulevard mont parnasse, Paris|1845
185 rue saint denis, Paris|1845
180 rue faubourg saint martin, Paris|1845
29 rue bretagne, Paris|1845
64 rue faubourg saint denis, Paris|1845
114 rue faubourg saint martin, Paris|1845
33 rue petit carreau, Paris|1845
29 rue tournon, Paris|1845
51 rue astorg, Paris|1845
160 rue faubourg saint martin, Paris|1845
17 rue coquenard, Paris|1845
28 rue petit lion saint sauveur, Paris|1845
171 rue faubourg saint denis, Paris|1845
7 rue four saint germain, Paris|1845
102 rue temple, Paris|1845
21 rue faubourg montmartre, Paris|1845
18 rue neuve saint laurent, Paris|1845
51 rue saint dominique saint germain, Paris|1845
77 rue harpe, Paris|1845
208 rue faubourg saint antoine, Paris|1845
5 rue poulies, Paris|1845
2 rue coquenard, Paris|1845
33 rue et place saint germain des près, Paris|1845
21 rue croix des petits champs, Paris|1845
24 rue petits augustins, Paris|1845
327 rue saint denis, Paris|1845
341 rue saint denis, Paris|1845
49 rue neuve des petits champs, Paris|1845
7 rue vingt neuf juillet, Paris|1845
56 rue rambuteau, Paris|1845
96 rue vaugirard, Paris|1845
31 rue beaune, Paris|1845
128 rue grenelle saint germain, Paris|1845
231 rue saint martin, Paris|1845
68 rue faubourg poissonnière, Paris|1845
6 rue boucheries saint germain, Paris|1845
24 rue ancienne comédie, Paris|1845
16 rue caumartin, Paris|1845
11 rue bussy, Paris|1845
38 rue bac, Paris|1845
101 rue temple, Paris|1845
4 rue cordonnerie, Paris|1845
86 rue sèvres, Paris|1845
366 rue saint denis, Paris|1845
28 boulevard poissonnière, Paris|1845
381 rue saint denis, Paris|1845
45 rue faubourg du roule, Paris|1845
12 rue charonne, Paris|1845
114 rue faubourg saint honoré, Paris|1845
155 rue montmartre, Paris|1845
21 rue  laffite, Paris|1845
81 rue bac, Paris|1845
22 rue phélippeaux, Paris|1845
6 rue notre dame de grace, Paris|1845
54 rue saint antoine, Paris|1845
14 rue montorgueil, Paris|1845
45 rue tonnellerie, Paris|1845
27 rue taitbout, Paris|1845
3 rue faubourg saint honoré, Paris|1845
3 rue  lancry, Paris|1845
26 rue royale, Paris|1845
88 rue université, Paris|1845
1 rue petit reposoir, Paris|1845
13 rue saint dominique saint germain, Paris|1845
145 rue saint antoine, Paris|1845
125 rue harpe, Paris|1845
102 rue saint martin, Paris|1845
43 rue bussy, Paris|1845
367 rue saint denis, Paris|1845
36 rue bac, Paris|1845
55 rue beaubourg, Paris|1845
50 rue faubourg montmartre, Paris|1845
150 rue saint denis, Paris|1845
21 rue cherche midi, Paris|1845
71 rue montorgueil, Paris|1845
116 rue temple, Paris|1845
3 rue  louvois, Paris|1845
32 rue faubourg saint honoré, Paris|1845
65 rue provence, Paris|1845
38 rue faubourg saint martin, Paris|1845
7 rue monnaie, Paris|1845
33 rue faubourg saint denis, Paris|1845
16 rue orléans saint honoré, Paris|1845
24 rue sainte anne, Paris|1845
165 rue saint dominique saint germain, Paris|1845
55 rue faubourg saint denis, Paris|1845
3 place saint antoine, Paris|1845
26 rue feydeau, Paris|1845
1 rue notre dame des champs, Paris|1845
48 rue petit carreau, Paris|1845
102 rue mouffetard, Paris|1845
99 rue neuve des petits champs, Paris|1845
23 rue montorgueil, Paris|1845
45 rue faubourg saint antoine, Paris|1845
3 rue hauteville, Paris|1845
252 rue saint denis, Paris|1845
141 rue saint antoine, Paris|1845
29 rue neuve saint martin, Paris|1845
94 rue faubourg saint honoré, Paris|1845
8 rue royale saint martin, Paris|1845
18 rue quatre vents, Paris|1845
42 rue marché saint honoré, Paris|1845
52 rue rochechouart, Paris|1845
3 rue grenier saint lazare, Paris|1845
75 rue mouffetard, Paris|1845
7 rue grammont, Paris|1845
8 rue faubourg saint denis, Paris|1845
62 rue neuve des petits champs, Paris|1845
8 rue fossés montmartre, Paris|1845
22 rue neuve des petits champs, Paris|1845
225 rue saint denis, Paris|1845
76 rue charenton, Paris|1845
50 rue chaussée d'antin, Paris|1845
8 rue pont aux choux, Paris|1845
24 rue grenelle saint honoré, Paris|1845
75 rue montmartre, Paris|1845
86 rue rambuteau, Paris|1845
11 rue bac, Paris|1845
6 rue faubourg saint denis, Paris|1845
140 rue saint denis, Paris|1845
41 rue faubourg poissonnière, Paris|1845
15 rue faubourg montmartre, Paris|1845
10 rue ménilmontant, Paris|1845
66 rue cherche midi, Paris|1845
29 rue beaurepaire, Paris|1845
22 rue rocher, Paris|1845
33 rue nonaindières, Paris|1845
12 rue enfer, Paris|1845
75 rue faubourg montmartre, Paris|1845
26 rue bussy, Paris|1845
111 rue saint antoine, Paris|1845
1 rue faubourg poissonnière, Paris|1845
48 rue coquenard, Paris|1845
2 rue ferronnerie, Paris|1845
91 rue faubourg saint martin, Paris|1845
5 rue faubourg saint honoré, Paris|1845
64 rue oursine, Paris|1845
44 rue  laffite, Paris|1845
17 rue harlay palais, Paris|1845
23 boulevard poissonnière, Paris|1845
46 rue grenetat, Paris|1845
68 rue neuve des mathurins, Paris|1845
62 rue montorgueil, Paris|1845
79 rue saint victor, Paris|1845
4 rue mondétour, Paris|1845
36 rue michel le comte, Paris|1845
11 rue bourgogne, Paris|1845
175 rue saint martin, Paris|1845
38 rue basfroid, Paris|1845
15 rue croix des petits champs, Paris|1845
38 rue coquillière, Paris|1845
21 rue tirechape, Paris|1845
1 rue ferme, Paris|1845
21 rue rosiers, Paris|1845
12 rue trévise, Paris|1845
16 rue michodière, Paris|1845
70 rue rambuteau, Paris|1845
1 rue faubourg saint denis, Paris|1845
98 rue saint denis, Paris|1845
36 rue phélippeaux, Paris|1845
48 rue sèvres, Paris|1845
217 rue faubourg saint antoine, Paris|1845
70 rue saint antoine, Paris|1845
29 rue rochechouart, Paris|1845
42 rue marché saint honoré, Paris|1845
13 rue vivienne, Paris|1845
41 rue anjou saint honoré, Paris|1845
6 rue feuillade, Paris|1845
205 rue saint antoine, Paris|1845
36 rue cadet, Paris|1845
40 rue grenetat, Paris|1845
13 rue martyrs, Paris|1845
15 rue deux écus, Paris|1845
9 rue orties, Paris|1845
12 rue tiquetonne, Paris|1845
44 rue bretagne, Paris|1845
16 rue faubourg poissonnière, Paris|1845
25 rue coquillière, Paris|1845
39 rue caumartin, Paris|1845
32 rue prouvaires, Paris|1845
27 rue seine, Paris|1845
6 rue godot, Paris|1845
12 rue hauteville, Paris|1845
42 rue arbre sec, Paris|1845
4 rue martyrs, Paris|1845
77 rue sainte anne, Paris|1845
40 rue faubourg saint honoré, Paris|1845
74 rue bac, Paris|1845
67 rue neuve des petits champs, Paris|1845
53 rue seine, Paris|1845
3 rue galande, Paris|1845
7 rue saint méry, Paris|1845
12 rue roule, Paris|1845
1 rue helder, Paris|1845
23 rue saint benoît saint germain, Paris|1845
18 rue mauconseil, Paris|1845
181 rue saint antoine, Paris|1845
71 place saint andré des arcs, Paris|1845
2 rue angoulème du temple, Paris|1845
28 rue saint andré des arcs, Paris|1845
19 rue deux ponts, Paris|1845
11 passage molière, Paris|1845
3 rue ancienne comédie, Paris|1845
19 galerie colbert, Paris|1845
12 rue montorgueil, Paris|1845
14 rue bac, Paris|1845
26 rue royale saint martin, Paris|1845
15 rue faubourg poissonnière, Paris|1845
20 rue montaigne, Paris|1845
15 rue  jean pain mollet, Paris|1845
19 rue richer, Paris|1845
15 passage richer, Paris|1845
38 rue pépinière, Paris|1845
3 rue montmartre, Paris|1845
81 rue saint antoine, Paris|1845
53 rue vieille du temple, Paris|1845
31 rue sainte geneviève, Paris|1845
59 rue chaussée d'antin, Paris|1845
6 rue frondeurs, Paris|1845
152 rue montmartre, Paris|1845
12 rue mauconseil, Paris|1845
259 rue saint martin, Paris|1845
245 rue saint denis, Paris|1845
245 rue grands degrés, Paris|1845
15 rue beaubourg, Paris|1845
5 rue bailleul, Paris|1845
49 rue grande truanderie, Paris|1845
13 rue petit lion saint sauveur, Paris|1845
32 rue dauphine, Paris|1845
4 rue maubuée, Paris|1845
109 rue faubourg saint martin, Paris|1845
22 rue saint benoît saint germain, Paris|1845
4 rue neuve saint marc, Paris|1845
116 rue saint denis, Paris|1845
60 rue marais du temple, Paris|1845
11 rue trois frères, Paris|1845
303 rue mouffetard, Paris|1845
12 rue faubourg du temple, Paris|1845
9 rue cotte saint antoine , Paris|1845
23 rue croix des petits champs, Paris|1845
17 rue vieille boucherie, Paris|1845
30 rue charenton, Paris|1845
9 rue amboise, Paris|1845
18 rue aubry le boucher, Paris|1845
292 rue saint denis, Paris|1845
48 rue chaillot, Paris|1845
293 rue saint denis, Paris|1845
31 rue argenteuil, Paris|1845
28 rue chaussée d'antin, Paris|1845
60 rue montagne sainte geneviève, Paris|1845
10 rue saint andré des arcs, Paris|1845
61 rue sainte avoie, Paris|1845
1 rue grenelle saint honoré, Paris|1845
2 rue vivienne, Paris|1845
16 rue vivienne, Paris|1845
101 rue saint denis, Paris|1845
19 rue prouvaires, Paris|1845
10 rue marché saint honoré, Paris|1845
9 rue oseille, Paris|1845
58 rue quincampoix, Paris|1845
103 rue saint martin, Paris|1845
15 rue colisée, Paris|1845
25 rue monnaie, Paris|1845
30 rue rivoli, Paris|1845
1 rue alger, Paris|1845
114 rue montmartre, Paris|1845
5 rue chaussée d'antin, Paris|1845
40 rue poissonnière, Paris|1845
31 rue bourg l'abbé, Paris|1845
79 rue montmartre, Paris|1845
32 rue beaurepaire, Paris|1845
66 rue seine, Paris|1845
16 rue prêtres saint germain l'auxerrois, Paris|1845
52 rue saint antoine, Paris|1845
37 rue bac, Paris|1845
4 rue beaune, Paris|1845
36 rue four saint germain, Paris|1845
55 rue aumaire, Paris|1845
235 rue mouffetard, Paris|1845
115 rue saint victor, Paris|1845
134 rue vieille du temple, Paris|1845
40 rue cadran, Paris|1845
178 rue montmartre, Paris|1845
89 rue saint denis, Paris|1845
1 rue notre dame des champs, Paris|1845
200 rue saint antoine, Paris|1845
30 rue vieille du temple, Paris|1845
12 rue fossés montmartre, Paris|1845
210 rue faubourg saint martin, Paris|1845
31 rue transnonain, Paris|1845
42 rue gravilliers, Paris|1845
9 rue chaussée d'antin, Paris|1845
29 rue saint nicolas d'antin, Paris|1845
84 rue faubourg saint honoré, Paris|1845
63 rue grenelle saint honoré, Paris|1845
131 rue mouffetard, Paris|1845
9 rue vaugirard, Paris|1845
95 rue neuve des petits champs, Paris|1845
83 rue quincampoix, Paris|1845
73 rue mouffetard, Paris|1845
191 rue mouffetard, Paris|1845
58 rue seine, Paris|1845
103 rue montmartre, Paris|1845
18 rue filles saint thomas, Paris|1845
11 rue grande truanderie, Paris|1845
119 rue saint antoine, Paris|1845
73 rue vieille du temple, Paris|1845
48 rue vieille du temple, Paris|1845
82 rue faubourg du temple, Paris|1845
46 rue faubourg du roule, Paris|1845
87 rue faubourg saint honoré, Paris|1845
8 rue francs bourgeois saint michel, Paris|1845
69 rue saint antoine, Paris|1845
14 rue nonaindières, Paris|1845
62 rue chaussée d'antin, Paris|1845
68 rue four saint germain, Paris|1845
56 rue faubourg montmartre, Paris|1845
20 rue noyers, Paris|1845
63 boulevard beaumarchais, Paris|1845
12 rue temple, Paris|1845
20 rue fourreurs, Paris|1845
400 rue saint denis, Paris|1845
18 rue colisée, Paris|1845
40 rue grenelle saint germain, Paris|1845
64 rue sainte anne, Paris|1845
17 rue folie méricourt, Paris|1845
25 rue faubourg saint martin, Paris|1845
5 rue cadet, Paris|1845
392 rue saint denis, Paris|1845
13 rue tixeranderie, Paris|1845
45 rue neuve des petits champs, Paris|1845
5 rue alger, Paris|1845
19 rue croix des petits champs, Paris|1845
95 rue grenelle saint germain, Paris|1845
30 rue enghien, Paris|1845
37 rue vaugirard, Paris|1845
30 rue saint antoine, Paris|1845
359 rue saint denis, Paris|1845
196 rue saint denis, Paris|1845
13 rue montholon, Paris|1845
37 rue seine, Paris|1845
211 rue saint jacques, Paris|1845
149 rue faubourg saint antoine, Paris|1845
37 rue verneuil, Paris|1845
8 rue  louvois, Paris|1845
30 rue dauphine, Paris|1845
37 rue croix des petits champs, Paris|1845
168  saint jacques, Paris|1845
39 boulevard saint martin, Paris|1845
209 rue saint honoré, Paris|1845
203 rue faubourg saint antoine, Paris|1845
56 rue neuve des petits champs, Paris|1845
41 rue sainte marguerite saint germain, Paris|1845
74 rue mouffetard, Paris|1845
49 rue chaussée d'antin, Paris|1845
160 rue saint antoine, Paris|1845
16 rue sainte croix de la bretonnerie, Paris|1845
21 rue richelieu, Paris|1845
275 rue saint honoré, Paris|1845
133 rue faubourg saint denis, Paris|1845
8 rue faubourg poissonnière, Paris|1845
24 rue mathurins, Paris|1845
261 rue saint martin, Paris|1845
42 rue martyrs, Paris|1845
404 rue saint honoré, Paris|1845
6 rue vendôme, Paris|1845
78 rue mouffetard, Paris|1845
79 rue faubourg saint martin, Paris|1845
14 rue carrefour de l'odéon, Paris|1845
2 rue ancienne comédie, Paris|1845
7 rue cour des fontaines, Paris|1845
14 rue saint hilaire, Paris|1845
15 rue noyers, Paris|1845
102 rue bac, Paris|1845
44 rue argenteuil, Paris|1845
151 rue saint martin, Paris|1845
40 rue arbre sec, Paris|1845
13 rue castellane, Paris|1845
83 rue faubourg du temple, Paris|1845
37 rue quincampoix, Paris|1845
1 rue grange batelière, Paris|1845
16 rue vertbois, Paris|1845
10 rue saint paul, Paris|1845
1 rue clichy, Paris|1845
80 rue faubourg saint honoré, Paris|1845
53 rue saints pères, Paris|1845
93 rue saint lazare, Paris|1845
17 rue paix, Paris|1845
3 rue chevalier du guet, Paris|1845
9 rue cléry, Paris|1845
11 rue neuve saint eustache, Paris|1845
46 rue coquillère, Paris|1845
6 rue déchargeurs, Paris|1845
123 rue saint honoré, Paris|1845
2 rue chevalier du guet, Paris|1845
37 rue lombards, Paris|1845
30 rue saint sauveur, Paris|1845
268 rue faubourg saint martin, Paris|1845
2 rue notre dame de recouvrance, Paris|1845
31 rue cadran, Paris|1845
5 rue douane, Paris|1845
65 rue rochechouart, Paris|1845
7 rue tirechape, Paris|1845
4 rue hasard, Paris|1845
86 rue ménilmontant, Paris|1845
38 rue saint maur popincourt, Paris|1845
14 rue faubourg saint denis, Paris|1845
32 rue petit carreau, Paris|1845
11 rue buffault, Paris|1845
6 rue saint spire, Paris|1845
4 rue étienne, Paris|1845
12 rue ponceau, Paris|1845
31 rue deux portes saint sauveur, Paris|1845
27 rue bons enfants, Paris|1845
60 rue amelot, Paris|1845
22 rue sainte apolline, Paris|1845
16 rue valois palais royal, Paris|1845
4 rue bouloi, Paris|1845
3 rue saint ambroise popincourt, Paris|1845
28 rue thévenot, Paris|1845
13 rue lavandières sainte opportune, Paris|1845
4 rue bertin poirée, Paris|1845
25 rue chabrol, Paris|1845
123 rue faubourg saint denis, Paris|1845
27 rue sainte anne, Paris|1845
118 rue saint martin, Paris|1845
22 rue cimetière saint nicolas, Paris|1845
19 rue bouloi, Paris|1845
20 rue neuve saint augustin, Paris|1845
11 rue tirechappe, Paris|1845
55 rue grange aux belles, Paris|1845
11 rue bourbon villeneneuve, Paris|1845
6 rue mandar, Paris|1845
23 rue tirechappe, Paris|1845
18 rue béthisy, Paris|1845
13 rue prouvaires, Paris|1845
4 rue sainte opportune, Paris|1845
115 rue tirechappe, Paris|1845
41 rue montmartre, Paris|1845
15 rue montmartre, Paris|1845
116 rue saint victor, Paris|1845
294 rue saint honoré, Paris|1845
10 rue vavin, Paris|1845
33 rue montorgueil, Paris|1845
91 rue saint honoré, Paris|1845
22 rue chantre, Paris|1845
84 rue faubourg saint denis, Paris|1845
123 rue saint honoré, Paris|1845
9 rue mandar, Paris|1845
17 rue cadran, Paris|1845
15 rue château landon, Paris|1845
12 rue rocher, Paris|1845
17 rue petite rue de reuilly, Paris|1845
44 rue sainte anne, Paris|1845
380 rue saint denis, Paris|1845
31 rue fossés du temple, Paris|1845
11 rue grange batelière, Paris|1845
14 rue fossés saint germain l'auxerrois, Paris|1845
57 rue bourbon villeneuve, Paris|1845
52 rue cléry, Paris|1845
68 rue cléry, Paris|1845
84 rue cléry, Paris|1845
54 rue cléry, Paris|1845
48 rue bourbon villeneuve, Paris|1845
76 rue cléry, Paris|1845
78 rue cléry, Paris|1845
59 rue bourbon villeneuve, Paris|1845
62 rue cléry, Paris|1845
66 rue cléry, Paris|1845
3 rue bourbon villeneuve, Paris|1845
98 rue cléry, Paris|1845
319 rue saint denis, Paris|1845
90 rue cléry, Paris|1845
44 rue poissonnière , Paris|1845
94 rue cléry, Paris|1845
61 rue cléry, Paris|1845
23 rue bourbon villeneuve, Paris|1845
37 rue cléry, Paris|1845
21 rue bourbon villeneuve, Paris|1845
374 rue saint denis, Paris|1845
27 rue cléry , Paris|1845
48 rue cléry, Paris|1845
25 rue cléry, Paris|1845
40 rue petit carreau, Paris|1845
49 rue cléry, Paris|1845
8 rue petits pères , Paris|1845
26 rue notre dame des victoires, Paris|1845
139 rue montmartre, Paris|1845
42 rue coquillière, Paris|1845
10 rue saint roch poissonnière, Paris|1845
180 rue montmartre , Paris|1845
15 rue cléry, Paris|1845
9 rue poissonnière , Paris|1845
25 rue cléry, Paris|1845
13 rue poissonnière, Paris|1845
33 rue poissonnière, Paris|1845
180 rue montmartre , Paris|1845
150 rue montmartre, Paris|1845
3 rue poissonnière, Paris|1845
44 rue cléry, Paris|1845
164 rue montmartre, Paris|1845
34 rue petit carreau, Paris|1845
11 rue poissonnière, Paris|1845
36 rue cléry, Paris|1845
42 rue cléry, Paris|1845
10 rue cléry, Paris|1845
34 rue cléry, Paris|1845
17 rue cléry, Paris|1845
14 rue cadran, Paris|1845
19 rue caire, Paris|1845
12 passage caire, Paris|1845
117 passage caire, Paris|1845
34 rue cléry, Paris|1845
19 rue cléry, Paris|1845
41 rue cléry, Paris|1845
6 rue cléry, Paris|1845
47 rue cléry, Paris|1845
93 rue cléry, Paris|1845
37 rue cléry, Paris|1845
70 rue cléry, Paris|1845
80 rue cléry, Paris|1845
58 rue cléry, Paris|1845
85 rue cléry, Paris|1845
25 rue cléry, Paris|1845
26 rue cléry, Paris|1845
100 rue cléry, Paris|1845
45 rue cléry, Paris|1845
  cour des fontaines, Paris|1837
29  culture sainte catherine, Paris|1837
26  cour des petites écuries, Paris|1837
26  cour des petites écuries, Paris|1837
48  cour des petites écuries, Paris|1837
  cour des petites écuries, Paris|1837
21  cour des petites écuries, Paris|1837
  cour des fontaines, Paris|1837
391  saint honoré, Paris|1845
13  enclos saint jean de latran, Paris|1845
15  cour des petites écuries, Paris|1845
21  cour batave, Paris|1845
  cour batave, Paris|1825
9  cour des miracles, Paris|1845
7  cité trévise, Paris|1845
11  cité trévise, Paris|1845
15  cour des petites écuries, Paris|1845
16  cour des petites écuries, Paris|1845
8  cloitre saint jacques, Paris|1845
10  cloitre saint jacques, Paris|1845
12  cour batave, Paris|1835
12  cour batave, Paris|1830
8  cour des petites écuries, Paris|1845
8  cloître saint jacques l'hôpital, Paris|1845
390  saint honoré, Paris|1845
5  saint joseph, Paris|1845
66  bondy, Paris|1845
5  cour des petites écuries, Paris|1845
49  saint honoré, Paris|1845
20  cour des petites écuries, Paris|1845
18  sentier, Paris|1845
26  sentier, Paris|1845
3  saint joseph, Paris|1845
10  saint joseph, Paris|1845
22  cour des petites écuries, Paris|1845
3  saint joseph, Paris|1845
1  sainte barbe, Paris|1845
6  fossés montmartre, Paris|1845
13  sainte appoline, Paris|1845
48  bondy, Paris|1845
11  saint joseph, Paris|1845
5  saint joseph, Paris|1845
19  sentier, Paris|1845
135  palais royal, Paris|1845
  cour saint jacques la boucherie, Paris|1845
1  cour des fontaines, Paris|1845
7  cour des fontaines, Paris|1845
17  palais royal, Paris|1845
86  saint germain l'auxerrois, Paris|1845
62  saint martin, Paris|1845
4  fléchier, Paris|1845
371  saint honoré, Paris|1845
15  choiseul, Paris|1845
8  cloître saint jacques l'hôpital, Paris|1845
317  saint honoré, Paris|1845
335  saint honoré, Paris|1845
338  saint honoré, Paris|1845
343  saint honoré, Paris|1845
346  saint honoré, Paris|1845
350  saint honoré, Paris|1845
10  saint lazare, Paris|1845
144  saint lazare, Paris|1845
20  poissonnière, Paris|1845
17  paix , Paris|1845
51  saint martin, Paris|1845
3  saint joseph, Paris|1845
348  saint honoré, Paris|1845
256  saint honoré, Paris|1845
106  saint lazare, Paris|1845
24  coutellerie, Paris|1845
318  saint honoré, Paris|1845
20  saint louis marais, Paris|1845
374  saint honoré, Paris|1845
63  saint louis marais, Paris|1845
19  bondy, Paris|1845
10  enfants rouges, Paris|1845
370  saint honoré, Paris|1845
17  saint louis en l'ile, Paris|1845
288  saint honoré, Paris|1845
188  saint jacques, Paris|1845
100  saint honoré, Paris|1845
125  saint hooré, Paris|1845
44  saint honoré, Paris|1845
44  bondy, Paris|1845
284  saint honoré, Paris|1845
14  saint honoré, Paris|1845
324  saint honoré, Paris|1845
45  saint germain l'auxerrois, Paris|1845
54  temple, Paris|1845
373  saint honoré, Paris|1845
294  saint honoré, Paris|1845
15  saint louis en l'ile, Paris|1845
123  saint honoré, Paris|1845
59  saint honoré, Paris|1845
80  saint jacques, Paris|1845
402  saint honoré, Paris|1845
332  saint honoré, Paris|1845
5  poissonnière, Paris|1845
125  saint jacques, Paris|1845
48  saint honoré, Paris|1845
225  saint jacques, Paris|1845
79  saint honoré, Paris|1845
3  sèvres, Paris|1845
15  culture sainte catherine, Paris|1845
78  saint louis en l'ile, Paris|1845
16  cloître saint honoré, Paris|1845
